id,tipo,ano_registo,caixa,potencia,km,combustivel,marca,com_danos
33374,limousine,2006,manual,116,125700,gasolina,volkswagen,sim
41154,compacto,2005,manual,75,125100,gasolina,outra,sim
71506,limousine,2007,manual,177,150000,diesel,bmw,nao
3479,compacto,2012,manual,86,60800,gasolina,outra,nao
27940,compacto,2004,manual,75,125700,gasolina,opel,nao
30947,suv,2014,manual,131,60000,diesel,outra,nao
3799,coupe,2005,manual,179,150300,gasolina,audi,nao
26594,limousine,2015,manual,102,41000,gasolina,bmw,nao
28659,kombi,2007,manual,73,80400,gasolina,peugeot,nao
75815,compacto,2004,manual,190,150600,gasolina,outra,nao
46691,limousine,2003,automatica,82,150900,gasolina,mercedes_benz,sim
89786,compacto,2004,manual,58,80000,gasolina,outra,nao
10323,compacto,2009,manual,80,50400,gasolina,opel,nao
66941,compacto,2011,automatica,71,70600,gasolina,outra,nao
85065,limousine,2002,manual,160,150600,diesel,audi,nao
9778,outro,2001,manual,170,150600,gasolina,bmw,sim
10619,carrinha,2004,manual,110,150200,diesel,fiat,nao
36125,kombi,2005,manual,131,150200,gasolina,volkswagen,nao
55987,limousine,2010,manual,110,126000,diesel,volkswagen,nao
38019,cabrio,2002,manual,150,150400,gasolina,audi,nao
19868,limousine,2009,manual,102,80100,gasolina,volkswagen,nao
53803,carrinha,2007,manual,102,150300,diesel,volkswagen,nao
3979,limousine,2000,manual,100,150500,gasolina,volkswagen,nao
62287,carrinha,2008,manual,105,81000,diesel,volkswagen,nao
89031,compacto,2001,manual,58,150100,gasolina,opel,nao
56152,compacto,2013,manual,68,70300,gasolina,outra,nao
19916,compacto,2002,automatica,75,150500,gasolina,peugeot,sim
20649,suv,2011,manual,150,80700,gasolina,volkswagen,nao
76405,kombi,2015,manual,150,31000,diesel,audi,nao
17834,carrinha,2012,manual,145,80600,gasolina,ford,nao
82081,carrinha,2000,manual,132,150200,gasolina,peugeot,sim
9548,kombi,2004,manual,101,150900,diesel,fiat,nao
70470,limousine,2002,manual,125,125000,gasolina,opel,sim
83793,limousine,2008,manual,190,151000,diesel,mercedes_benz,nao
32098,limousine,2000,manual,116,150100,diesel,volkswagen,sim
2945,kombi,2000,manual,116,150600,gasolina,ford,nao
66787,carrinha,2000,manual,102,150100,diesel,volkswagen,nao
77300,kombi,2003,manual,116,150300,diesel,outra,nao
48527,compacto,2003,manual,116,150400,gasolina,bmw,nao
99286,coupe,2003,manual,147,150200,gasolina,opel,nao
62620,kombi,2013,automatica,170,150500,diesel,mercedes_benz,nao
77563,carrinha,2004,manual,116,150300,diesel,outra,nao
24059,compacto,2000,manual,50,151000,gasolina,volkswagen,sim
42546,limousine,2010,manual,122,71000,gasolina,volkswagen,nao
32247,kombi,2007,automatica,150,150100,diesel,mercedes_benz,nao
70866,compacto,2001,manual,54,125600,gasolina,volkswagen,nao
73704,limousine,2001,automatica,250,150400,gasolina,outra,nao
51424,compacto,2004,manual,75,150700,gasolina,renault,nao
95872,compacto,2011,manual,90,125700,diesel,outra,nao
66862,limousine,2007,manual,116,126000,gasolina,audi,nao
26053,cabrio,2009,manual,120,70500,gasolina,peugeot,nao
47194,limousine,2000,manual,101,150500,gasolina,volkswagen,nao
8971,compacto,2011,manual,69,90200,gasolina,ford,nao
50560,limousine,2014,automatica,99,30600,outro,outra,sim
60373,kombi,2001,manual,101,150000,gasolina,ford,nao
32025,coupe,2009,automatica,45,125200,diesel,outra,nao
18886,carrinha,2008,manual,150,150600,diesel,opel,nao
14569,limousine,2001,manual,107,150600,gasolina,renault,sim
64252,limousine,2005,manual,101,150100,gasolina,ford,nao
3189,compacto,2001,manual,75,150100,diesel,volkswagen,nao
66074,carrinha,2008,manual,174,151000,diesel,volkswagen,nao
6179,compacto,2003,manual,116,150500,gasolina,outra,nao
26130,limousine,2003,automatica,179,150300,diesel,audi,nao
96902,carrinha,2002,manual,105,150800,gasolina,renault,sim
60244,kombi,2005,manual,92,150000,diesel,renault,nao
38103,limousine,2006,manual,163,150500,diesel,bmw,nao
88289,kombi,2006,automatica,218,100700,diesel,bmw,sim
35415,kombi,2004,automatica,177,150000,diesel,mercedes_benz,nao
70368,compacto,2013,manual,86,41000,gasolina,outra,nao
77076,compacto,2000,manual,58,150500,gasolina,renault,nao
7560,compacto,2002,manual,50,150400,gasolina,volkswagen,nao
28695,kombi,2001,manual,110,150600,diesel,volkswagen,nao
37573,kombi,2008,manual,218,150500,gasolina,bmw,nao
75331,limousine,2011,manual,105,90100,gasolina,volkswagen,nao
22906,kombi,2006,manual,140,150300,diesel,volkswagen,nao
26852,suv,2013,automatica,197,150900,diesel,outra,nao
59454,kombi,2000,manual,101,150500,gasolina,opel,nao
76080,carrinha,2007,manual,101,150800,diesel,opel,nao
32153,limousine,2007,manual,231,151000,diesel,bmw,nao
3709,limousine,2001,manual,136,150500,diesel,outra,sim
51913,limousine,2004,manual,211,150500,gasolina,opel,nao
27238,kombi,2004,automatica,143,80400,gasolina,bmw,nao
71580,kombi,2006,manual,177,150600,diesel,bmw,nao
29223,compacto,2014,manual,75,125700,gasolina,renault,nao
8996,cabrio,2010,manual,122,81000,gasolina,volkswagen,nao
734,kombi,2007,automatica,184,151000,diesel,opel,nao
52005,limousine,2006,manual,179,150200,diesel,audi,nao
22707,cabrio,2002,manual,101,150100,gasolina,opel,nao
78212,kombi,2005,manual,175,150600,diesel,outra,sim
73150,kombi,2003,manual,145,125000,gasolina,ford,nao
94069,suv,2004,automatica,163,150700,diesel,mercedes_benz,nao
15133,limousine,2006,manual,120,70900,gasolina,mercedes_benz,nao
97912,kombi,2013,manual,147,60500,gasolina,outra,nao
90910,compacto,2005,manual,60,125700,gasolina,ford,nao
59637,cabrio,2010,manual,160,70600,gasolina,audi,nao
32665,kombi,2000,manual,150,150100,gasolina,volkswagen,nao
52099,kombi,2007,manual,131,150800,diesel,renault,nao
97262,carrinha,2013,manual,140,70400,gasolina,opel,nao
13592,limousine,2014,automatica,109,80300,diesel,mercedes_benz,nao
34253,limousine,2000,manual,101,151000,gasolina,volkswagen,nao
85049,kombi,2008,manual,150,150500,diesel,outra,nao
98459,carrinha,2008,manual,131,150400,diesel,renault,nao
58037,limousine,2006,manual,140,150700,diesel,audi,nao
24697,limousine,2005,manual,122,150200,diesel,bmw,nao
5669,cabrio,2004,automatica,170,150900,gasolina,audi,nao
60442,kombi,2007,automatica,150,150900,diesel,mercedes_benz,nao
65418,kombi,2008,automatica,232,150800,diesel,audi,nao
74943,limousine,2000,manual,90,150800,diesel,volkswagen,nao
40064,limousine,2006,automatica,125,100900,gasolina,opel,nao
67025,limousine,2012,manual,124,100000,gasolina,outra,nao
65786,limousine,2003,manual,150,150400,diesel,mercedes_benz,nao
46217,kombi,2010,manual,170,150100,diesel,audi,sim
73265,compacto,2012,manual,60,40200,gasolina,ford,nao
61897,compacto,2004,manual,50,150900,gasolina,volkswagen,sim
52197,limousine,2013,manual,122,60400,gasolina,volkswagen,nao
46721,compacto,2012,automatica,84,60100,gasolina,outra,nao
29610,kombi,2004,automatica,204,150800,diesel,mercedes_benz,sim
54889,carrinha,2005,manual,136,150300,diesel,volkswagen,nao
77100,kombi,2008,manual,184,150000,diesel,opel,nao
83156,compacto,2012,manual,105,125700,diesel,audi,nao
58856,limousine,2000,manual,101,151000,gasolina,audi,nao
33050,limousine,2009,automatica,231,100700,gasolina,mercedes_benz,nao
48227,limousine,2007,manual,163,125600,diesel,bmw,nao
55159,limousine,2003,manual,120,150500,diesel,renault,nao
62131,limousine,2008,manual,177,150900,diesel,bmw,nao
23351,outro,2001,manual,90,150800,diesel,volkswagen,nao
96404,cabrio,2005,manual,177,125600,gasolina,peugeot,nao
91613,carrinha,2008,manual,107,150800,outro,outra,nao
38886,limousine,2000,manual,82,150700,gasolina,mercedes_benz,sim
75514,kombi,2001,manual,75,150100,gasolina,outra,nao
82681,kombi,2003,automatica,170,150000,diesel,mercedes_benz,nao
39910,kombi,2003,manual,140,150500,diesel,outra,nao
56228,carrinha,2009,manual,75,150600,diesel,fiat,nao
22718,compacto,2008,manual,75,100500,gasolina,renault,sim
85053,limousine,2004,automatica,163,150300,diesel,bmw,nao
60728,limousine,2000,manual,75,125000,gasolina,outra,nao
13767,compacto,2010,manual,60,80900,gasolina,outra,nao
84212,compacto,2006,automatica,41,150600,diesel,outra,nao
95257,compacto,2006,manual,60,150600,gasolina,ford,nao
69533,carrinha,2009,manual,150,150700,diesel,mercedes_benz,nao
64322,cabrio,2008,automatica,163,90900,gasolina,mercedes_benz,nao
1626,limousine,2004,manual,131,150500,diesel,audi,nao
16381,carrinha,2000,manual,145,150900,gasolina,ford,sim
2111,kombi,2004,manual,163,150200,diesel,bmw,nao
92705,coupe,2010,manual,200,100000,gasolina,volkswagen,nao
64088,kombi,2006,manual,109,150100,diesel,volkswagen,nao
90863,kombi,2001,manual,150,150700,diesel,audi,nao
19167,kombi,2006,automatica,192,70100,gasolina,mercedes_benz,nao
54606,carrinha,2001,manual,140,150400,gasolina,renault,nao
32527,compacto,2004,manual,55,150500,gasolina,fiat,nao
66777,limousine,2003,manual,116,150600,diesel,outra,nao
52195,kombi,2007,manual,122,150300,diesel,mercedes_benz,nao
79717,compacto,2003,manual,75,150300,gasolina,volkswagen,nao
72477,compacto,2012,manual,60,150000,gasolina,volkswagen,nao
87565,kombi,2009,automatica,131,150700,diesel,ford,nao
91451,compacto,2001,manual,50,150200,gasolina,volkswagen,nao
9344,limousine,2005,manual,116,150900,diesel,fiat,nao
44290,cabrio,2006,manual,109,150700,diesel,peugeot,nao
93889,compacto,2006,manual,122,125900,gasolina,outra,nao
26901,cabrio,2010,automatica,200,50900,gasolina,volkswagen,nao
91249,compacto,2013,manual,87,60500,gasolina,opel,sim
50771,limousine,2014,manual,140,81000,diesel,volkswagen,nao
93915,limousine,2006,manual,200,150300,gasolina,opel,nao
41236,kombi,2012,manual,140,150300,diesel,audi,nao
78099,carrinha,2005,manual,86,150300,diesel,ford,nao
24956,limousine,2000,manual,75,90200,gasolina,opel,nao
81334,kombi,2011,manual,110,151000,diesel,opel,sim
70602,suv,2016,manual,116,30900,diesel,outra,nao
71002,kombi,2012,manual,122,60900,gasolina,volkswagen,nao
72767,carrinha,2004,automatica,253,150100,outro,outra,nao
41722,carrinha,2002,manual,101,125900,gasolina,opel,nao
30291,compacto,2009,manual,80,100500,gasolina,opel,nao
66139,kombi,2011,manual,170,125100,diesel,outra,nao
15339,kombi,2004,manual,90,150500,diesel,ford,nao
83046,compacto,2012,manual,85,100200,gasolina,volkswagen,nao
78575,kombi,2004,manual,131,150500,diesel,audi,nao
5714,carrinha,2008,automatica,173,150500,diesel,renault,nao
2636,kombi,2003,manual,102,150800,gasolina,volkswagen,nao
33671,limousine,2001,manual,118,150400,gasolina,bmw,nao
6551,cabrio,2004,manual,192,125500,gasolina,bmw,nao
62792,coupe,2001,automatica,193,150400,gasolina,mercedes_benz,nao
32812,limousine,2006,manual,163,150300,diesel,bmw,nao
11801,compacto,2007,manual,60,126000,gasolina,ford,nao
43353,suv,2009,manual,94,100000,gasolina,outra,nao
92240,compacto,2006,manual,65,100500,gasolina,outra,nao
27076,cabrio,2007,manual,140,151000,gasolina,opel,nao
87941,compacto,2000,manual,60,150700,gasolina,peugeot,nao
18265,cabrio,2008,manual,125,80900,gasolina,opel,nao
55588,compacto,2011,manual,67,90800,gasolina,outra,nao
85603,limousine,2009,automatica,177,151000,diesel,bmw,nao
3772,compacto,2002,manual,60,151000,gasolina,ford,sim
28925,compacto,2004,manual,64,150800,gasolina,outra,nao
22523,coupe,2010,automatica,231,125800,diesel,mercedes_benz,nao
46879,suv,2003,automatica,150,125000,gasolina,outra,nao
84738,limousine,2012,manual,136,60200,gasolina,bmw,nao
83373,suv,2015,automatica,163,90100,diesel,ford,nao
94616,cabrio,2010,manual,120,90200,gasolina,peugeot,nao
91033,compacto,2010,manual,76,90900,gasolina,renault,sim
39153,carrinha,2000,manual,110,150400,diesel,ford,nao
45913,compacto,2014,manual,110,50900,gasolina,outra,nao
97367,kombi,2012,manual,105,60600,gasolina,audi,nao
29132,kombi,2010,manual,143,150700,diesel,audi,nao
82475,carrinha,2006,manual,75,100000,gasolina,peugeot,nao
82960,kombi,2012,manual,165,125200,diesel,outra,nao
68019,suv,2010,manual,140,150000,diesel,volkswagen,nao
84899,limousine,2001,automatica,193,150700,gasolina,bmw,nao
28292,kombi,2015,manual,105,60900,diesel,volkswagen,nao
82295,kombi,2001,manual,170,150700,gasolina,mercedes_benz,sim
26387,limousine,2013,manual,140,30400,gasolina,opel,nao
90385,suv,2010,manual,141,151000,gasolina,outra,nao
44110,carrinha,2010,manual,129,150200,diesel,mercedes_benz,nao
69341,limousine,2001,manual,137,150400,gasolina,outra,nao
91580,compacto,2005,manual,60,150000,gasolina,outra,sim
16937,compacto,2001,manual,101,150100,gasolina,volkswagen,sim
80179,limousine,2001,manual,160,150300,gasolina,opel,nao
95796,compacto,2002,manual,60,150100,gasolina,ford,nao
10056,carrinha,2000,manual,63,150900,gasolina,outra,nao
49851,cabrio,2000,manual,88,150200,gasolina,peugeot,sim
18648,limousine,2009,manual,110,80200,gasolina,renault,nao
29869,compacto,2010,manual,75,150800,gasolina,outra,nao
40499,suv,2011,automatica,184,151000,diesel,outra,nao
96198,limousine,2014,manual,122,30100,gasolina,outra,nao
77269,compacto,2008,manual,174,80100,gasolina,outra,nao
78482,kombi,2013,automatica,170,40300,diesel,outra,nao
16527,compacto,2004,manual,60,125700,gasolina,opel,nao
61811,cabrio,2002,manual,170,90900,gasolina,bmw,nao
71769,limousine,2013,automatica,116,80200,diesel,bmw,nao
48598,suv,2007,manual,140,150800,diesel,outra,nao
33026,carrinha,2001,manual,116,150800,gasolina,ford,sim
91624,suv,2015,manual,130,30800,diesel,opel,nao
99201,limousine,2007,manual,163,150900,diesel,bmw,nao
29834,outro,2008,manual,70,90400,diesel,outra,nao
14956,limousine,2010,automatica,231,150200,diesel,mercedes_benz,nao
1897,compacto,2000,manual,54,125100,gasolina,fiat,nao
53349,kombi,2012,manual,105,150200,diesel,volkswagen,nao
91903,compacto,2002,manual,60,150400,gasolina,volkswagen,nao
33422,carrinha,2007,manual,90,151000,diesel,outra,nao
19190,limousine,2004,automatica,207,70200,gasolina,renault,nao
46129,compacto,2005,manual,75,150900,gasolina,outra,nao
70727,carrinha,2009,automatica,116,100500,gasolina,mercedes_benz,nao
53014,limousine,2002,manual,125,150400,gasolina,opel,nao
73375,carrinha,2008,automatica,120,150100,diesel,opel,nao
33874,limousine,2007,manual,110,150200,diesel,peugeot,nao
92991,kombi,2007,manual,122,150600,gasolina,outra,sim
61575,compacto,2009,manual,64,90100,diesel,renault,nao
71627,limousine,2012,automatica,122,71000,gasolina,volkswagen,nao
96546,limousine,2009,manual,179,125600,gasolina,opel,nao
46422,compacto,2006,manual,75,90900,gasolina,ford,nao
42754,outro,2000,manual,64,150500,diesel,volkswagen,nao
87862,kombi,2008,manual,94,80000,outro,opel,nao
73942,cabrio,2000,manual,90,151000,gasolina,volkswagen,nao
89740,limousine,2011,manual,170,150000,diesel,volkswagen,nao
83625,compacto,2006,manual,80,125800,gasolina,opel,nao
8292,compacto,2003,manual,45,150900,gasolina,renault,nao
27703,compacto,2009,manual,67,150900,gasolina,outra,sim
27624,kombi,2003,manual,163,150500,gasolina,mercedes_benz,nao
82670,kombi,2009,manual,209,125200,diesel,outra,nao
27477,compacto,2000,manual,75,150700,gasolina,renault,nao
98256,compacto,2004,manual,85,150600,gasolina,outra,sim
80129,kombi,2009,manual,156,150000,gasolina,mercedes_benz,nao
52916,cabrio,2001,manual,170,150200,gasolina,bmw,nao
3518,carrinha,2005,manual,136,150100,diesel,volkswagen,nao
27404,kombi,2003,automatica,155,150700,diesel,audi,sim
41513,carrinha,2004,manual,128,150900,diesel,outra,nao
69912,kombi,2003,automatica,166,150700,gasolina,mercedes_benz,nao
72456,kombi,2005,automatica,179,150400,diesel,audi,nao
40543,kombi,2003,manual,101,150500,gasolina,opel,nao
13528,compacto,2005,manual,75,150600,gasolina,outra,nao
70228,limousine,2006,manual,75,150600,gasolina,volkswagen,nao
15848,limousine,2005,automatica,218,150500,diesel,bmw,nao
79882,kombi,2007,manual,150,150700,gasolina,bmw,nao
1224,kombi,2001,automatica,150,150600,diesel,audi,nao
24906,limousine,2007,manual,140,150500,diesel,volkswagen,nao
1086,carrinha,2008,manual,114,125400,diesel,renault,nao
73442,limousine,2008,manual,150,100500,outro,outra,nao
80414,carrinha,2011,automatica,140,125300,diesel,outra,nao
10092,compacto,2012,manual,75,30700,gasolina,outra,nao
26025,limousine,2001,manual,90,150700,diesel,volkswagen,nao
97478,compacto,2001,manual,100,150000,gasolina,volkswagen,nao
85463,compacto,2015,manual,90,30800,diesel,audi,nao
57301,compacto,2001,manual,48,150600,gasolina,opel,nao
25686,limousine,2010,automatica,201,150700,outro,outra,nao
65219,limousine,2004,manual,77,150400,gasolina,outra,nao
76733,limousine,2006,automatica,150,150400,diesel,mercedes_benz,nao
56577,kombi,2014,automatica,136,50000,diesel,outra,nao
18574,outro,2010,manual,60,30600,gasolina,outra,nao
44139,limousine,2005,automatica,131,150100,diesel,audi,nao
50063,limousine,2010,manual,109,51000,gasolina,outra,nao
9857,kombi,2001,manual,75,150300,gasolina,opel,nao
15676,suv,2000,manual,128,150600,gasolina,outra,sim
70658,compacto,2014,automatica,111,40400,diesel,outra,nao
12386,carrinha,2003,manual,84,150400,diesel,fiat,nao
17631,kombi,2007,manual,131,150100,diesel,ford,nao
91936,carrinha,2004,manual,104,150600,diesel,volkswagen,sim
9409,limousine,2010,manual,156,70400,gasolina,mercedes_benz,nao
91213,cabrio,2000,automatica,193,40000,gasolina,outra,nao
65839,carrinha,2006,automatica,177,150400,diesel,renault,nao
38573,carrinha,2004,manual,86,150800,diesel,ford,nao
37368,compacto,2013,manual,125,60100,gasolina,ford,nao
85419,compacto,2001,manual,58,70400,gasolina,opel,nao
83761,compacto,2006,manual,75,125800,gasolina,peugeot,nao
49634,limousine,2009,manual,156,90800,gasolina,mercedes_benz,nao
43070,limousine,2004,manual,147,125200,gasolina,opel,nao
63035,carrinha,2004,manual,101,150100,diesel,fiat,nao
7902,carrinha,2001,manual,101,150900,gasolina,opel,nao
25037,compacto,2009,manual,87,90600,gasolina,outra,nao
4739,carrinha,2007,manual,140,150600,diesel,ford,nao
62970,limousine,2008,manual,120,125700,gasolina,outra,nao
56273,kombi,2013,automatica,170,150800,diesel,outra,nao
24703,limousine,2000,manual,116,150000,gasolina,volkswagen,nao
44709,coupe,2000,manual,102,150400,gasolina,bmw,nao
74896,kombi,2012,manual,105,90000,diesel,audi,nao
80308,compacto,2003,manual,163,150700,gasolina,outra,sim
93047,kombi,2006,manual,100,150400,gasolina,ford,nao
90573,limousine,2000,manual,75,150100,gasolina,opel,nao
76527,carrinha,2012,automatica,116,150800,outro,mercedes_benz,nao
