id,tipo,ano_registo,caixa,potencia,km,combustivel,marca,com_danos,preco
69488,limousine,2005,manual,122,150500,diesel,bmw,nao,5690
59198,carrinha,2010,manual,143,150000,diesel,outra,nao,5310
91175,limousine,2004,manual,116,125400,gasolina,ford,nao,2910
8087,compacto,2003,manual,120,151000,diesel,outra,nao,3530
65118,kombi,2007,manual,140,126000,gasolina,opel,nao,5559
40551,limousine,2004,automatica,476,150900,gasolina,mercedes_benz,nao,14898
86436,compacto,2004,manual,75,150800,gasolina,opel,nao,790
23356,limousine,2008,automatica,235,151000,diesel,bmw,nao,14999
18211,kombi,2000,manual,125,150900,gasolina,volkswagen,nao,1420
58933,compacto,2004,manual,69,150400,gasolina,ford,nao,1170
91885,limousine,2002,manual,179,150300,diesel,audi,nao,3999
11245,coupe,2014,manual,200,30300,gasolina,outra,nao,22050
3987,coupe,2007,manual,295,80800,gasolina,outra,nao,26510
31889,compacto,2011,manual,68,60900,gasolina,outra,nao,3900
90952,compacto,2011,manual,70,150400,diesel,peugeot,nao,3890
98249,limousine,2001,manual,139,150200,gasolina,renault,nao,530
88734,kombi,2005,manual,75,150300,gasolina,outra,nao,2450
50581,coupe,2007,manual,241,150000,gasolina,opel,nao,9059
43741,kombi,2006,manual,140,150400,diesel,audi,nao,6920
55378,limousine,2007,manual,177,125700,gasolina,audi,nao,8029
26037,limousine,2013,manual,140,80700,diesel,audi,nao,14999
82326,carrinha,2009,manual,131,150500,diesel,volkswagen,nao,12580
30497,kombi,2009,automatica,235,150000,diesel,bmw,nao,17530
56562,suv,2011,manual,136,125400,diesel,ford,nao,14929
6069,compacto,2008,manual,67,40000,gasolina,outra,nao,3319
89890,limousine,2007,manual,105,125300,gasolina,outra,nao,4350
11165,limousine,2002,manual,105,41000,gasolina,bmw,nao,3000
52810,compacto,2013,manual,77,20200,gasolina,outra,nao,7999
63852,cabrio,2005,automatica,306,80600,gasolina,mercedes_benz,nao,16260
6351,limousine,2007,manual,102,150200,gasolina,audi,nao,6710
87132,limousine,2004,automatica,245,125800,gasolina,mercedes_benz,nao,10000
17597,kombi,2013,manual,105,125100,diesel,volkswagen,nao,13970
95125,limousine,2009,automatica,349,150800,diesel,bmw,nao,25079
70915,limousine,2006,manual,140,150300,diesel,volkswagen,nao,4230
54777,compacto,2003,manual,68,150000,diesel,volkswagen,nao,3090
83929,compacto,2008,manual,67,125200,gasolina,outra,nao,1980
24316,coupe,2014,automatica,457,40600,gasolina,mercedes_benz,nao,51569
78867,kombi,2011,manual,125,100300,gasolina,audi,nao,11530
96849,kombi,2012,manual,125,80700,gasolina,ford,nao,9990
27048,limousine,2006,manual,102,125800,gasolina,volkswagen,nao,4980
99137,cabrio,2006,manual,73,125300,gasolina,outra,nao,2370
51216,carrinha,2007,manual,143,150300,diesel,outra,nao,3080
72825,coupe,2003,automatica,131,150500,gasolina,ford,sim,370
85818,cabrio,2005,automatica,163,150200,gasolina,mercedes_benz,nao,8980
83204,cabrio,2007,automatica,200,100300,gasolina,audi,nao,14820
50229,kombi,2003,manual,109,150800,gasolina,peugeot,nao,2320
87137,limousine,2015,manual,140,30600,gasolina,volkswagen,nao,17120
54212,compacto,2004,manual,69,150800,diesel,fiat,nao,1609
98900,limousine,2015,manual,150,50300,diesel,outra,nao,18990
13553,kombi,2001,manual,120,150300,gasolina,renault,sim,70
56621,kombi,2001,manual,150,5200,diesel,audi,nao,1930
55122,cabrio,2008,manual,136,150500,diesel,peugeot,nao,5800
97108,suv,2010,manual,141,100500,gasolina,outra,nao,7500
3269,limousine,2004,manual,143,150600,gasolina,mercedes_benz,nao,4960
21482,limousine,2007,manual,200,150300,gasolina,volkswagen,nao,8000
23428,kombi,2002,manual,116,150000,diesel,ford,nao,2290
29138,carrinha,2001,manual,125,150100,gasolina,opel,nao,2239
39954,suv,2008,manual,177,100300,diesel,outra,nao,11010
40117,coupe,2009,automatica,224,125400,diesel,mercedes_benz,nao,22530
49383,limousine,2011,manual,95,61000,gasolina,outra,nao,7650
92082,limousine,2005,manual,105,150300,gasolina,outra,nao,560
85214,compacto,2005,manual,58,100900,gasolina,renault,nao,1840
44890,compacto,2004,manual,75,70100,gasolina,outra,nao,2510
31153,limousine,2004,manual,68,150000,diesel,volkswagen,nao,2350
84076,limousine,2001,manual,105,150600,gasolina,bmw,nao,1700
93692,coupe,2009,manual,200,90000,gasolina,volkswagen,nao,14910
35954,suv,2008,automatica,140,150800,diesel,outra,nao,5580
55667,kombi,2015,automatica,150,50300,diesel,outra,nao,23980
33933,limousine,2006,manual,105,125600,gasolina,opel,nao,3950
73534,compacto,2013,automatica,71,30100,gasolina,outra,nao,7020
65562,limousine,2004,manual,170,150300,gasolina,outra,nao,2000
45110,limousine,2000,manual,90,150400,diesel,mercedes_benz,sim,1190
9893,compacto,2014,manual,86,60200,gasolina,outra,sim,4020
9850,limousine,2008,automatica,170,150700,diesel,mercedes_benz,nao,11550
6111,limousine,2008,manual,105,150900,diesel,audi,nao,6500
57948,limousine,2015,automatica,184,50800,diesel,bmw,nao,33050
86984,coupe,2000,manual,143,150800,gasolina,outra,nao,2220
29861,cabrio,2013,automatica,122,20100,gasolina,volkswagen,nao,21550
61338,compacto,2001,manual,100,150000,outro,outra,nao,1820
81495,limousine,2008,manual,170,125800,gasolina,audi,nao,11360
93943,kombi,2009,manual,160,80800,gasolina,audi,sim,12960
42869,limousine,2007,manual,150,150500,diesel,bmw,nao,11900
11753,kombi,2002,manual,107,150100,gasolina,renault,nao,700
14744,kombi,2000,manual,150,150700,gasolina,volkswagen,nao,969
81083,limousine,2001,automatica,170,150100,gasolina,mercedes_benz,nao,3999
86636,limousine,2000,manual,101,150600,gasolina,opel,nao,900
59854,compacto,2013,automatica,11,10300,outro,renault,nao,6820
67514,limousine,2012,manual,150,90400,diesel,outra,nao,12880
55264,limousine,2008,automatica,116,30500,gasolina,mercedes_benz,nao,8910
15427,limousine,2002,automatica,144,50300,gasolina,outra,nao,9010
69238,carrinha,2008,manual,105,150400,diesel,volkswagen,nao,5490
29804,limousine,2010,manual,60,126000,gasolina,ford,nao,4510
62002,kombi,2013,automatica,340,80600,gasolina,audi,nao,31900
4016,compacto,2001,manual,58,150200,gasolina,renault,nao,1130
21376,limousine,2007,automatica,272,150600,gasolina,mercedes_benz,nao,11530
34293,compacto,2012,manual,201,50400,gasolina,renault,sim,4950
2005,limousine,2006,manual,101,150100,gasolina,ford,nao,2960
97656,compacto,2002,manual,75,151000,gasolina,opel,sim,380
80515,limousine,2009,manual,122,125400,gasolina,bmw,nao,7740
68634,coupe,2010,manual,177,150400,diesel,bmw,nao,16960
44024,coupe,2008,manual,218,150200,gasolina,bmw,nao,12049
81824,kombi,2013,manual,177,60000,diesel,audi,nao,26950
5765,kombi,2002,automatica,179,150200,diesel,audi,sim,1870
68820,kombi,2007,manual,140,150700,diesel,audi,nao,5680
10169,limousine,2014,manual,102,50000,gasolina,outra,nao,14049
32594,limousine,2003,manual,131,151000,gasolina,audi,nao,3680
46433,limousine,2008,automatica,140,150500,diesel,audi,nao,8370
19558,coupe,2008,automatica,306,125600,gasolina,bmw,nao,19200
36843,kombi,2005,manual,110,125000,diesel,outra,nao,4309
31161,limousine,2002,manual,131,150800,diesel,audi,nao,2590
52097,kombi,2005,automatica,192,150100,gasolina,bmw,nao,6810
84033,limousine,2001,automatica,170,150500,diesel,mercedes_benz,nao,3510
52935,compacto,2009,automatica,5,50600,diesel,outra,nao,5350
74976,limousine,2009,manual,105,151000,diesel,outra,nao,3790
71290,compacto,2005,manual,54,125600,gasolina,volkswagen,nao,2900
28311,limousine,2003,manual,110,150300,gasolina,outra,nao,2970
97033,carrinha,2003,manual,102,150200,diesel,renault,nao,1600
42009,carrinha,2007,manual,140,150500,diesel,volkswagen,nao,4570
8466,limousine,2001,manual,170,150900,gasolina,opel,nao,2270
34651,suv,2011,manual,136,80300,diesel,ford,nao,14970
88600,compacto,2007,manual,97,150300,gasolina,outra,nao,3570
16927,kombi,2009,manual,306,101000,gasolina,bmw,nao,26580
77692,kombi,2001,manual,101,151000,diesel,opel,nao,690
72919,compacto,2000,manual,50,150800,gasolina,volkswagen,sim,470
65340,compacto,2005,manual,75,125200,gasolina,peugeot,nao,920
72588,limousine,2013,automatica,140,50700,gasolina,opel,nao,14029
8706,compacto,2005,manual,75,150300,gasolina,outra,sim,1020
83983,compacto,2001,manual,60,150900,gasolina,volkswagen,nao,530
99638,kombi,2006,manual,200,125700,gasolina,audi,nao,7630
70424,carrinha,2011,manual,86,70900,diesel,outra,sim,4850
36844,cabrio,2008,manual,144,150500,diesel,peugeot,nao,4240
89665,suv,2015,automatica,204,30700,diesel,mercedes_benz,nao,37660
19742,limousine,2015,manual,140,80400,diesel,ford,nao,13950
98527,suv,2012,automatica,170,90800,diesel,audi,nao,27410
9470,carrinha,2005,manual,174,150600,diesel,peugeot,nao,4960
30813,carrinha,2003,manual,116,150000,diesel,outra,nao,1940
60985,limousine,2006,manual,75,150400,gasolina,renault,nao,2029
23950,kombi,2000,manual,116,150200,gasolina,outra,nao,599
87804,compacto,2003,manual,60,150600,gasolina,outra,nao,1890
40566,compacto,2004,manual,60,150900,gasolina,fiat,nao,1730
20720,compacto,2001,manual,60,80300,gasolina,peugeot,nao,1259
5613,limousine,2015,manual,143,20900,diesel,bmw,nao,28640
15489,limousine,2010,manual,114,80900,gasolina,outra,nao,11080
78472,cabrio,2009,manual,140,80200,gasolina,opel,nao,10880
49153,limousine,2007,manual,82,125800,diesel,mercedes_benz,nao,5830
88989,limousine,2014,manual,164,125600,diesel,outra,nao,8980
45392,kombi,2007,manual,90,125800,diesel,outra,nao,1579
39300,suv,2012,manual,177,90100,diesel,outra,nao,16499
6325,compacto,2004,manual,64,150500,gasolina,outra,nao,1789
18852,cabrio,2007,manual,116,100300,gasolina,volkswagen,nao,9319
2773,kombi,2007,automatica,120,150800,diesel,bmw,nao,9500
18109,limousine,2012,automatica,204,150300,diesel,bmw,nao,19510
44623,limousine,2003,manual,131,150500,diesel,volkswagen,nao,4080
31537,suv,2004,automatica,313,150400,diesel,volkswagen,nao,13330
88556,compacto,2000,manual,60,125400,gasolina,ford,nao,650
77914,compacto,2005,manual,75,150400,gasolina,renault,nao,1439
54186,kombi,2004,manual,131,150800,diesel,ford,nao,1800
37732,compacto,2004,manual,58,90300,gasolina,renault,nao,1495
91171,compacto,2011,manual,69,60900,gasolina,ford,nao,5180
80791,kombi,2007,automatica,163,150000,diesel,outra,nao,20
75755,limousine,2000,manual,75,150400,gasolina,volkswagen,nao,950
24004,limousine,2010,manual,170,125300,gasolina,bmw,nao,12059
61983,carrinha,2004,manual,174,150500,diesel,volkswagen,sim,9270
32271,suv,2011,automatica,200,100900,diesel,outra,nao,20059
85859,compacto,2012,manual,60,90400,gasolina,volkswagen,nao,3930
27473,compacto,2017,manual,90,5400,diesel,renault,nao,16940
51580,kombi,2007,manual,177,125300,diesel,outra,nao,7040
71817,carrinha,2005,manual,90,150200,diesel,ford,nao,2550
65654,compacto,2003,manual,90,151000,gasolina,outra,nao,840
52504,carrinha,2010,automatica,105,60600,diesel,volkswagen,sim,6550
63451,compacto,2005,manual,60,125100,gasolina,fiat,nao,3230
50287,compacto,2002,manual,105,125600,gasolina,volkswagen,nao,3660
33218,limousine,2014,manual,150,50200,diesel,outra,nao,18420
244,limousine,2002,manual,84,20700,gasolina,opel,nao,1679
34794,limousine,2006,automatica,258,125000,gasolina,bmw,nao,14990
92059,compacto,2009,manual,69,100000,gasolina,fiat,nao,4310
35619,limousine,2008,automatica,150,150900,diesel,outra,nao,4630
2809,coupe,2002,automatica,147,125500,gasolina,opel,nao,2380
88237,kombi,2008,manual,166,125300,gasolina,outra,nao,7900
2387,coupe,2000,manual,101,150400,gasolina,opel,nao,1650
99047,carrinha,2005,automatica,145,100700,outro,opel,nao,3830
2094,compacto,2000,manual,150,150200,gasolina,volkswagen,nao,2480
93480,limousine,2011,manual,122,126000,gasolina,volkswagen,nao,7810
39019,limousine,2003,manual,179,150500,diesel,audi,sim,2560
9868,compacto,2013,manual,86,20400,gasolina,outra,nao,7520
58889,coupe,2009,manual,265,150300,gasolina,audi,nao,18810
6178,kombi,2010,automatica,140,125200,diesel,audi,nao,14089
55840,kombi,2007,manual,163,151000,diesel,bmw,nao,5390
60137,coupe,2015,automatica,340,10100,gasolina,outra,nao,70029
68766,kombi,2007,manual,102,150200,gasolina,outra,nao,3790
98510,cabrio,2012,manual,184,60400,gasolina,outra,nao,18510
72572,carrinha,2005,manual,125,150700,gasolina,opel,nao,1640
76913,kombi,2000,manual,47,150600,gasolina,opel,nao,240
44945,limousine,2013,manual,180,80000,diesel,audi,nao,24039
15473,compacto,2010,manual,77,81000,gasolina,fiat,nao,4170
15095,coupe,2010,automatica,431,30100,gasolina,outra,nao,37639
40045,kombi,2011,manual,131,150500,diesel,renault,nao,70
86563,compacto,2003,manual,60,150000,gasolina,fiat,sim,560
79415,compacto,2010,manual,69,100600,gasolina,outra,nao,5060
49791,kombi,2008,manual,420,150300,gasolina,audi,nao,20000
78434,outro,2008,manual,140,150900,diesel,volkswagen,nao,6250
47549,coupe,2006,automatica,507,125900,gasolina,bmw,sim,2540
66035,kombi,2007,manual,105,150800,gasolina,opel,nao,4070
77503,suv,2012,manual,111,90700,diesel,outra,nao,14240
60495,compacto,2005,manual,75,150900,gasolina,outra,nao,1929
39719,compacto,2004,manual,69,61000,diesel,opel,nao,2240
95205,limousine,2005,automatica,163,150100,outro,mercedes_benz,nao,7520
66541,limousine,2010,manual,105,125000,diesel,outra,nao,6680
52184,compacto,2004,manual,60,150100,gasolina,ford,nao,1650
99971,outro,2011,manual,68,50900,gasolina,outra,nao,4590
52774,compacto,2006,manual,65,90600,gasolina,outra,nao,3080
66453,cabrio,2010,automatica,179,30700,diesel,outra,nao,20080
47608,cabrio,2003,manual,141,125500,gasolina,outra,nao,4499
45930,suv,2007,automatica,426,80300,gasolina,outra,nao,21530
62355,kombi,2007,manual,140,150500,diesel,volkswagen,nao,5645
36178,carrinha,2000,manual,90,151000,diesel,volkswagen,nao,2230
56247,compacto,2004,manual,58,125500,gasolina,renault,nao,1460
35792,carrinha,2005,manual,131,150900,diesel,volkswagen,sim,5830
2699,limousine,2009,manual,170,100000,gasolina,bmw,nao,13470
39045,compacto,2014,manual,101,40900,gasolina,opel,nao,10454
49173,limousine,2009,manual,143,150500,gasolina,outra,nao,7000
43175,limousine,2008,manual,102,125800,gasolina,outra,nao,5560
76398,limousine,2016,manual,150,30300,diesel,audi,nao,31539
40368,compacto,2000,manual,60,150300,gasolina,outra,nao,770
93686,kombi,2008,manual,116,150800,gasolina,opel,nao,4380
45086,kombi,2008,automatica,200,125000,diesel,outra,nao,6850
44661,cabrio,2004,manual,136,125800,gasolina,peugeot,nao,3580
44521,carrinha,2009,automatica,272,150300,gasolina,mercedes_benz,nao,14950
1237,limousine,2010,manual,122,80800,gasolina,bmw,nao,9310
94108,compacto,2005,manual,97,50500,gasolina,outra,nao,2060
78963,compacto,2005,manual,90,150300,gasolina,outra,nao,3470
40304,limousine,2004,manual,113,151000,gasolina,renault,sim,450
12481,compacto,2007,manual,65,90700,gasolina,fiat,sim,1540
94405,compacto,2009,manual,73,90500,gasolina,outra,nao,4090
43600,limousine,2011,manual,160,30800,diesel,opel,nao,12500
36265,limousine,2003,automatica,150,150900,diesel,mercedes_benz,nao,4310
58423,cabrio,2007,automatica,200,80200,gasolina,volkswagen,nao,13500
40938,compacto,2007,manual,80,125800,gasolina,opel,sim,2920
23167,kombi,2011,manual,101,61000,gasolina,ford,nao,8040
67967,kombi,2001,automatica,140,150200,gasolina,outra,nao,3039
80385,limousine,2010,automatica,88,50000,outro,outra,nao,8089
88549,limousine,2004,manual,120,151000,gasolina,outra,nao,1510
43963,coupe,2010,manual,177,125000,diesel,bmw,nao,20050
26760,compacto,2004,manual,105,150000,gasolina,outra,sim,50
14459,kombi,2004,manual,84,150400,gasolina,opel,nao,2460
19766,cabrio,2011,manual,306,60200,gasolina,bmw,nao,21940
22209,cabrio,2005,manual,220,150100,gasolina,audi,nao,10250
31124,cabrio,2014,automatica,170,40900,diesel,mercedes_benz,nao,39500
58291,kombi,2011,manual,140,150700,diesel,outra,nao,8590
26203,compacto,2001,manual,54,150500,gasolina,opel,nao,1880
36708,compacto,2015,automatica,86,20400,gasolina,opel,nao,11369
83041,kombi,2003,manual,207,150200,gasolina,outra,sim,680
58968,outro,2005,manual,200,150500,gasolina,audi,nao,6540
17112,coupe,2000,manual,75,91000,gasolina,outra,sim,440
56323,kombi,2006,manual,60,150500,diesel,outra,nao,1220
52960,limousine,2001,manual,105,150500,gasolina,bmw,nao,2379
60264,cabrio,2005,manual,125,80200,gasolina,opel,nao,4539
42121,kombi,2009,automatica,235,150800,diesel,bmw,nao,8760
70954,kombi,2004,manual,116,150000,gasolina,ford,sim,1430
39435,limousine,2016,manual,150,30500,diesel,audi,nao,30670
52733,limousine,2016,manual,86,10000,gasolina,volkswagen,nao,15499
10047,compacto,2001,manual,60,125600,gasolina,ford,nao,1580
65721,cabrio,2006,manual,90,125600,gasolina,opel,nao,4240
71961,carrinha,2008,automatica,174,150700,diesel,volkswagen,nao,19999
55031,limousine,2002,manual,224,150400,gasolina,audi,nao,7550
36561,limousine,2013,manual,140,40000,gasolina,opel,nao,11940
34809,kombi,2011,manual,122,125800,gasolina,volkswagen,nao,9950
92178,kombi,2009,automatica,232,90800,diesel,audi,nao,19530
29931,compacto,2010,manual,69,50200,gasolina,fiat,sim,5320
74761,kombi,2004,automatica,109,151000,gasolina,peugeot,nao,2540
8701,limousine,2011,manual,140,70500,gasolina,outra,nao,10310
50230,carrinha,2011,manual,122,125100,gasolina,volkswagen,nao,8940
67102,carrinha,2005,manual,105,150600,diesel,volkswagen,nao,14559
7775,carrinha,2006,manual,116,150200,gasolina,volkswagen,nao,4600
10146,compacto,2014,automatica,84,50100,gasolina,outra,nao,7829
208,kombi,2009,automatica,280,100700,gasolina,audi,nao,23070
46743,compacto,2002,manual,60,150000,gasolina,peugeot,nao,1370
92272,suv,2002,manual,102,150600,diesel,renault,nao,940
39779,compacto,2000,automatica,60,150800,diesel,volkswagen,nao,920
63558,suv,2004,automatica,163,150700,diesel,mercedes_benz,nao,8570
74407,limousine,2015,manual,150,40200,diesel,volkswagen,nao,19930
91564,coupe,2002,manual,343,150000,gasolina,bmw,nao,17590
35148,limousine,2008,manual,102,125200,gasolina,volkswagen,nao,5690
28344,suv,2005,manual,163,150600,diesel,outra,nao,2040
47782,compacto,2004,manual,75,150400,gasolina,renault,nao,1579
59786,kombi,2008,manual,170,150300,diesel,audi,nao,6079
33179,limousine,2007,automatica,224,151000,diesel,mercedes_benz,nao,9690
67998,coupe,2006,automatica,163,100400,gasolina,mercedes_benz,nao,9600
36918,suv,2013,automatica,170,40600,gasolina,outra,nao,18530
44821,cabrio,2008,automatica,140,125500,diesel,volkswagen,nao,12580
86189,cabrio,2008,manual,150,150000,gasolina,bmw,nao,12000
38330,kombi,2007,automatica,280,150700,diesel,audi,nao,10940
91232,cabrio,2012,manual,140,100700,diesel,volkswagen,nao,16580
37544,compacto,2009,automatica,84,100800,gasolina,outra,nao,4259
